seller_id,total_orders,total_items_sold,total_revenue,avg_review_score,seller_rating_category,avg_delivery_delay
2e0dba2da448400b1c11d7b4b22f32a4,7,13,407.70000000000005,3.769230769230769,Average,-14.762808048309616
2e13c71026e1a39ba5cc1b86dcb679aa,24,28,4310.21,4.25,High Rated,-13.487333829381637
2e1a7d075abe038c1b2743005fe42ff1,18,22,1711.69,3.8181818181818183,Average,-5.369231902359223
2e1c9f22be269ef4643f826c9e650a52,161,167,14491.52,4.234939759036145,High Rated,-9.758419827017152
2e2f44824ab87a0cb961f68bf4073e7f,1,1,65.93,2.0,Low Rated,-9.16210648138076
2e3be8a987a30d7544dbbda6861cc14e,14,15,2750.91,3.6,Average,-10.234307098792245
2e7ea2aafec5835e781b21d6d1faf1f1,7,7,646.62,4.5,High Rated,-4.549801587326718
2e90cb1677d35cfe24eef47d441b7c87,127,137,16782.16,4.036496350364963,High Rated,-10.054404822239366
2ea0861cc19e94cad86438c984c52da4,6,6,228.05,3.3333333333333335,Average,-7.194413580155621
2eb70248d66e0e3ef83659f71b244378,187,197,42046.73,2.806701030927835,Low Rated,-9.404752303063775
2ec6e37d992a95eaddb3369dcbcc76d9,2,2,183.94,1.5,Low Rated,-18.227546296315268
2ee0a0689f2f6a72f35a7cb6033f6e7e,4,4,324.84000000000003,4.0,High Rated,-11.2325896989787
2eeb6531ee027a48d401e72bebdd87d3,3,3,78.7,4.333333333333333,High Rated,-26.661199845528852
2ef086a599b597572aca4433b7ed6b3d,1,1,64.1,5.0,High Rated,-14.445185185410082
2f09f7d37a97956d11cc1a7cadd5262b,7,8,751.91,4.125,High Rated,-9.30273582180962
2f1e7b90e01d9f086cbcb301c0c3d406,1,1,71.66,5.0,High Rated,-9.928946759086102
2f3d8b4c9e2ee165075331fea3f3095a,1,1,147.35,5.0,High Rated,-14.21252314792946
2f4b0d3b9634b647d4edee577d7ebb7e,10,11,422.31,4.909090909090909,High Rated,-7.129875841804526
2f4b9d112bfa44a214bc6cef085d17c8,5,6,413.26,4.333333333333333,High Rated,-25.462874228289973
2f73e04d12cdf0c945ded66bb3fcf6c7,3,3,1460.85,3.3333333333333335,Average,-17.31001543207094
2f74af7a0ee5636f12c2336f9fffed47,13,13,724.4699999999999,4.3076923076923075,High Rated,-8.052778668164347
2f9b7ce230a057a98a9f5df5893ee36c,2,2,171.85000000000002,4.5,High Rated,-5.979641203768551
2fa13c8bd5705d279f7ed5cc9ec61c68,2,4,148.7,5.0,High Rated,-9.378723958390765
2fb25ab44bdbeae6a4d816e0d0c9d500,5,5,761.29,4.8,High Rated,-18.22611805545166
2fdde51ad3e12f297da656d4fbd5d0b5,9,9,6354.92,4.777777777777778,High Rated,-17.33464506175369
2ff6b7bff164ef05590a52734e1296da,7,7,1955.12,4.714285714285714,High Rated,-14.390922618963357
2ff97219cb8622eaf3cd89b7d9c09824,87,94,5698.7,4.553191489361702,High Rated,-8.652386844970604
3076499bbc033a927bf4a8a41bcf7fd4,7,9,483.63,4.444444444444445,High Rated,-9.013213734504664
3078096983cf766a32a06257648502d1,56,61,9281.09,4.295081967213115,High Rated,-11.645829728293064
30829ded4523ab9224b93bc49a62c95f,18,31,7549.71,3.5806451612903225,Average,-17.98038567809929
3092c0b297aacfb4bb6e056ebe13b9b8,16,17,1498.28,4.176470588235294,High Rated,-26.27029343686231
30a2f535bb48308f991d0b9ad4a8c4bb,71,87,5815.36,4.252873563218391,High Rated,-12.199579342279112
30a81d8cf85fb2ada1b1b094c9583a95,17,20,1413.52,4.85,High Rated,-7.006614583265036
30c7f28fd3a5897b2c82d152bb760c17,6,6,2160.47,1.4,Low Rated,-1.8073456788746018
312ba1d77e9c332ef21f9598b7f64cd7,7,7,615.41,3.142857142857143,Average,5.444642857116248
31344c16881c08a8a72c6d2eb29918c1,42,42,11574.35,4.428571428571429,High Rated,-9.637132109741547
31561f325664a8a7aba4c8d0c3a9b3db,36,38,3329.36,4.578947368421052,High Rated,-8.953947673024805
318f287a62ab7ac10b703ac37435a231,51,61,3529.52,3.918032786885246,Average,-8.813768973902295
31ae0774c17fabd06ff707cc5bde005f,11,11,7570.67,4.0,High Rated,-11.700943813108923
31be790e64fc99f8ff48ec2bd18a3104,6,6,313.68,4.333333333333333,High Rated,-2.168902391955877
31da954dc0855f2495c6310f70a2f931,29,30,5032.71,4.233333333333333,High Rated,-10.098269675920408
31e60bf8d103ce47932a85f5562deb16,1,1,239.04,5.0,High Rated,-19.866840277798474
31eec405c9bb71dec8e2629a92e764fa,5,5,427.13,4.6,High Rated,-13.675645833369344
323ce52b5b81df2cd804b017b7f09aa7,29,29,2767.65,4.428571428571429,High Rated,-4.942940213942323
324583d68897f5ddbaf38f6248322176,2,3,127.99000000000001,1.0,Low Rated,3.886369598718981
325f3178fb58e2a9778334621eecdbf9,36,46,1433.37,4.456521739130435,High Rated,-11.373796296255339
327b89b872c14d1c0be7235ef4871685,3,3,1258.8,2.3333333333333335,Low Rated,9.347430555460354
3289d8c3eef4873f91ce0b1343c0dd58,1,1,219.27,5.0,High Rated,-19.391284722369164
328acb143b4a73aad6bee8e734f5d20d,2,2,734.75,4.0,High Rated,-16.343848379794508
3296662b1331dea51e744505065ae889,1,1,545.51,5.0,High Rated,-10.066134259104729
32b8764b4ef628b53608fc34011fcc13,36,38,11854.42,4.2368421052631575,High Rated,-14.032147295331876
32e5635e63cb374eb63afdd242fb6134,1,1,927.82,5.0,High Rated,-4.795115740969777
32f1bb9dfa65bc7df5c0d9d95a616be4,4,5,294.8,3.4,Average,-4.472756944410503
32f83ffe11cd40f7adcf4eef171f52d9,1,1,45.089999999999996,5.0,High Rated,-14.868634259328246
32fdd5d44ecb43dfd6a24b9369eca144,8,8,617.88,4.375,High Rated,-16.20304687495809
333c4210e76a1aa2ab817b99437e3ff1,2,2,402.42999999999995,5.0,High Rated,-22.70718750008382
3340ef1913fb70d28420f6ceb685c339,32,42,7481.55,4.333333333333333,High Rated,-10.596534115982996
334cab711dee080b079fa5779b584783,11,26,1421.37,4.961538461538462,High Rated,-13.691357282778391
33576ec5412fb5905d876f12f33bfde6,31,32,3287.98,4.125,High Rated,-16.46237847224984
3361277dc30b7cccdb0c286b24219756,29,42,4540.9,4.214285714285714,High Rated,-14.375486386740315
3364a91ec4d56c98e44174de954b94f6,6,6,3853.85,3.8333333333333335,Average,-25.496149691365037
33a17d60c64393351ebf1ef860f4e0f2,43,47,9431.86,4.617021276595745,High Rated,-15.38561761228645
33a6f4b1e7cdc205511e76ba1b6e0186,105,126,12183.91,4.357142857142857,High Rated,-12.984994304817288
33ab10be054370c254ddfcf0a6253422,4,4,265.53,5.0,High Rated,-8.355118634179235
33ac3e28642ab8bda860a2f693000e78,34,35,4151.12,4.228571428571429,High Rated,-12.338071097859315
33c51922b6e3c16b24a8f28e5833c99d,18,20,7025.88,4.277777777777778,High Rated,-13.1613790509291
33cbbec1e7e1044aaf11d152172c776f,15,16,1129.5,4.6875,High Rated,-15.397296006878605
33cbda8716511e27e556dff9d8418bf2,5,6,615.57,4.833333333333333,High Rated,-16.99905864195898
33d677f27a69b84051204ee4ae76eaca,9,10,338.49,4.6,High Rated,-19.197113425983115
33dd941c27854f7625b968cc6195a552,5,5,7168.41,4.4,High Rated,-18.950388888921587
33fd411ed63a7c2f9005e3f065d9f85d,1,1,43.129999999999995,4.0,High Rated,-24.370567129459232
34056b8b55c1775a22af2331670a799c,77,77,8150.21,4.038961038961039,High Rated,-10.199206950475595
340636a908b13bbe0f4fb63fbe1d0c03,3,3,526.5,5.0,High Rated,-9.1926273147886
343e716476e3748b069f980efbaa294e,16,23,1179.73,3.9545454545454546,Average,-14.954996980706472
3442033154be05bac582e173ef54fd12,1,1,169.39,5.0,High Rated,-2.1800925927236676
344223b2a90784f64136a8a5da012e7f,1,1,27.689999999999998,2.0,Low Rated,0.5481018517166376
3442f8959a84dea7ee197c632cb2df15,3,3,246.60000000000002,3.0,Average,-5.306392746977508
34675b28b826facfde119785bf287dc1,1,1,37.089999999999996,4.0,High Rated,-15.1342129628174
3481aa57cd91f9f9d3fa1fa12d9a3bf7,25,25,2547.17,3.88,Average,-16.294072222243994
3492e68f37fd1df87f4f2f2ea247f445,8,9,957.26,3.5555555555555554,Average,-7.265838477294892
34a557286ead8fe75c989e0afcf7d98c,4,4,473.46000000000004,4.75,High Rated,-10.463295717490837
34d1ca11b242c0fee2c834ae8d788566,40,41,14404.28,4.3,High Rated,-13.35503782744224
34f563c82a85b99ae9e6d60db5fc2e28,8,8,2578.5,4.625,High Rated,-11.930630786984693
3504c0cb71d7fa48d967e0e4c94d59d9,53,53,3037.31,4.415094339622642,High Rated,-10.038098139433577
35281d148dcf7134bae913c57db4e6da,1,1,137.01999999999998,5.0,High Rated,-21.906516203656793
353e21e8bf8de2722b4fae1636664b76,4,4,299.89,2.5,Low Rated,-16.596244212938473
35857757f553273b1056c1cabdace7fb,6,6,573.34,4.0,High Rated,-5.092432484573995
3586b8580d9c917874e053a1bb37b5ff,36,43,2352.35,4.441860465116279,High Rated,-16.310960648159043
35b96509602ec4b7da831b5cd73ff2c2,2,2,606.45,4.5,High Rated,-13.275127314729616
35ef5aa32949680f627efec3c23e705c,4,5,518.41,3.2,Average,-16.72007407415658
35fb511489d9ee3ee27a76debce9df06,7,7,586.79,3.5714285714285716,Average,-9.936213624331035
3606774ec64634822d78dc2db6d37045,1,1,196.27,5.0,High Rated,-34.19799768505618
365e445f796710c3431557e85caa25db,4,5,1194.3,4.4,High Rated,-15.031743055582046
365e4bce19bda0082c3d15d83fdb8bcd,6,7,895.02,4.714285714285714,High Rated,-11.744446097806629
36890be00bbfc1cdb9a4a38a6af05a69,13,13,1600.88,4.230769230769231,High Rated,-10.895387286320329
36a968b544695394e4e9d7572688598f,148,156,8917.7,3.7275641025641026,Average,-11.685869539437148
36f98ad67cc981f50ce8aed093d5783c,2,2,158.62,4.0,High Rated,-13.167019675951451
37303482a42fb700d8d127e70a9cd6c8,1,1,67.00999999999999,5.0,High Rated,-14.32821759255603
373ee4a3a775a733770ca3f790b8b9ac,13,22,2431.81,4.0,High Rated,-8.959138257577168
37515688008a7a40ac93e3b2e4ab203f,227,239,9350.75,4.0928270042194095,High Rated,-7.350922681303563
376a891762bbdecbc02b4b6adec3fdda,57,58,7693.63,4.672413793103448,High Rated,-14.561508421127781
376d67b61dce0c990155286e7ae486a4,1,1,111.91,4.0,High Rated,-4.007916666567326
3771c85bac139d2344864ede5d9341e3,26,30,1842.26,3.566666666666667,Average,-7.6442110339490075
377bc18334c78dd2f1535ef22a3ad225,1,1,224.44,5.0,High Rated,-12.238379629794508
3785b653b1b82de85ab47dd139938091,21,24,2033.27,4.75,High Rated,-18.496389371129528
37be5a7c751166fbc5f8ccba4119e043,269,278,60756.76,4.323636363636363,High Rated,-12.850901112439473
37dd29b36c458d82f74a953c40c43645,7,8,5016.43,4.0,High Rated,-9.096199363470078
38102b031c2a15e54623d711bfc753d3,8,10,726.21,3.9,Average,-13.99362384271808
381c83fdca332ea6afd896da20bf6e4a,46,46,8355.01,4.391304347826087,High Rated,-15.096489784601347
382229d1e840115ffe3dbf5ff460e417,45,48,4890.33,4.3125,High Rated,-9.672912085225107
385799a1cddbd26dfeb9157356a42282,4,6,626.72,4.833333333333333,High Rated,-14.186388888939595
38874e327ce94d11390b96eb42d61928,6,6,4158.43,4.0,High Rated,-10.995405092680206
389e45560e33d2d0747f949dcddbc08e,1,1,47.43,5.0,High Rated,-6.134884259197861
38af8acfd46ac4a7bf754e8ca6736664,5,5,397.94,4.8,High Rated,-13.403004629630596
38e679b9e0064cd94c6f035707344dae,27,28,4336.62,4.148148148148148,High Rated,-16.250191798882692
38e6dada03429a47197d5d584d793b41,7,12,803.05,3.3333333333333335,Average,-6.674514853434327
38f276ca6e7cc95a6d1bb55ac9e5550f,1,1,36.839999999999996,5.0,High Rated,-13.043113425839692
3903c788ded8dc03b5ebab37a2f3e9a1,5,5,171.25,4.0,High Rated,-4.870601851865649
391bbd13b6452244774beff1824006ed,1,1,81.6,1.0,Low Rated,24.027685184963048
391fc6631aebcf3004804e51b40bcf1e,521,605,49559.14,3.9791666666666665,Average,-11.026021082038136
392353362d22cc2c236e1ee81ff19890,5,10,480.66999999999996,4.6,High Rated,-13.86618171283044
392e0502231ae2f8b29994ef6398cd77,17,17,1882.79,4.352941176470588,High Rated,-7.350656998891602
392f7f2c797e4dc077e4311bde2ab8ce,2,2,88.56,5.0,High Rated,-7.037714120466262
3935fe5fe0f82787a9dcb8deb62be09d,16,17,2101.35,3.9411764705882355,Average,-9.852650462978465
3968920b9aa752ab98f7d5888c9252f2,8,10,681.01,4.1,High Rated,-12.793585648247973
3969863bb8af7f72580b3b1ffd3a17b3,12,13,850.02,4.0,High Rated,-10.836012286313165
397c4d0c005b6f41f90098ac724e28cb,5,5,8622.37,4.4,High Rated,-5.189847222249955
3985a3c45be355a4c57fde108bfabd1c,7,8,516.2,4.125,High Rated,-17.291063368029427
3986c0b54f6b748b75e7bd4e092aa3e5,1,1,40.269999999999996,5.0,High Rated,-11.046817129477859
398cb257329ef7af7f1943a8974a3cbc,1,1,161.37,5.0,High Rated,-17.503993055783212
39a5005f2605cbdb4f9ac14485cabfd1,3,8,733.66,5.0,High Rated,-13.65933883114485
39c763cca83e654764b7a4a650fb9b7c,11,11,984.21,3.8181818181818183,Average,-6.157607323320752
39d54ff918774174706fb065d7f9dc07,22,24,1902.72,3.9166666666666665,Average,-11.609332561706347
39d61be7a92eb77b7da367bd4845bc0e,7,14,909.62,4.214285714285714,High Rated,-10.387875330700938
39f776d2974049026ff531fc42ef2a3e,3,4,1174.41,4.0,High Rated,-21.023145254701376
3a1a1fec38dd360f15fc912e821e169d,15,15,2378.63,3.8666666666666667,Average,-4.500921296297262
3a3c180dd702a725bd0ba4117689239e,1,1,77.38,4.0,High Rated,-6.331168981269002
3a3e46d10f74d8a6ca76e2b538f106a0,2,5,366.57,4.8,High Rated,-20.08949305564165
3a4127e1ba7208ea37044c5092aae170,5,5,1924.1499999999999,4.0,High Rated,-12.98134490745142
3a490ba60afa30ece0e7d50cfe74a4f0,8,8,1695.0700000000002,4.625,High Rated,-12.246137152833398
3a52d63a8f9daf5a28f3626d7eb9bd28,1,1,52.78,1.0,Low Rated,-40.297349537257105
3a734b715d333a2588a3d54a0c9b8746,15,21,2469.82,4.666666666666667,High Rated,-12.103143187838473
3a79f35a2344ede41af21267f61d5ec6,1,1,217.71,1.0,Low Rated,-7.156099536921829
3aa3c89ae3cd482385568be76120f63c,1,1,48.94,4.0,High Rated,-7.2265046294778585
3ab971ce71839580d2ae5b4e40fe8044,35,37,5797.25,3.888888888888889,Average,-11.41598786282781
3ac588cd562971392504a9e17130c40b,1,1,19.29,5.0,High Rated,-5.0300694443285465
3ade81dab5a172b88e1871c28ae05260,28,30,6821.59,4.241379310344827,High Rated,-9.79718171292916
3afc536624bc2e65bddfb5db33cc01f3,6,6,419.07,3.5,Average,-8.926670524602136
3b15288545f8928d3e65a8f949a28291,101,118,16164.88,3.948717948717949,Average,-11.124971653342689
3b18f9856c6eb2413eafedb58e9eecd9,1,1,335.09,5.0,High Rated,-16.167673611082137
3b872fd4747f01cc56206f2934198618,25,27,3843.11,3.888888888888889,Average,-8.390611711234131
3bb32fedaa74e4ad20f4ce067733bd31,2,3,162.56,4.666666666666667,High Rated,-9.849000771685192
3bb548e3cb7f70f28e3f11ee9dce0e59,46,53,8586.81,3.981132075471698,Average,-17.148675314475835
3bdff180c7e1f6551a643b99c265a120,56,58,4012.08,4.175438596491228,High Rated,-11.713389607266812
3be5841cdcc46de4ed3f9116f104b2c5,4,4,687.95,4.75,High Rated,-25.226357060135342
3be634553519fb6536a03e1358e9fdc7,80,95,7034.75,4.010526315789473,High Rated,-10.129313840123972
3bfba5a77604f6dfae7e6dd7aaf65821,4,4,2218.19,5.0,High Rated,-7.98808159714099
3c010235b7345c92f125d14ee232a76b,15,15,4005.32,4.666666666666667,High Rated,-8.431912037016202
3c03b12bab54d8b37d79d914bfdb1aa0,37,43,4919.77,3.880952380952381,Average,-8.117829188206342
3c3017960b2dbd72711a61f0400aab8f,9,9,1107.6200000000001,3.888888888888889,Average,-20.86432741763484
3c487ae8f8d7542beff5788e2e0aea83,30,33,10105.35,3.909090909090909,Average,-10.323578843973916
3c4e0452bff7a2a788179488d3d77032,32,36,4352.52,3.742857142857143,Average,-14.93418692123507
3c7c4a49ec3c6550809089c6a2ca9370,139,158,5799.21,3.7341772151898733,Average,-8.682358180995017
3c88ed2e76a2247933a15daa7161eb1c,1,1,306.2,5.0,High Rated,-8.185439814813435
3ca08eeb8d5595949fed424bd3677742,13,13,2137.98,4.6923076923076925,High Rated,-13.673532763531862
3cfa1358a6caa965278721344c8d76f2,5,5,3221.5299999999997,4.8,High Rated,-15.21212268518284
3d01d1c414c44b5943a09619ff3853cb,4,4,376.82000000000005,4.5,High Rated,-13.151562500046566
3d0cd21d41671c46f82cd11176bf7277,9,11,622.38,4.7272727272727275,High Rated,-11.294749579053711
3d2400ac620cffa23ac81bd192f7f555,1,1,113.9,5.0,High Rated,-0.08052083337679505
3d2531eccfbde1d7c8db7a3a12fb267a,10,10,2212.6,4.222222222222222,High Rated,-13.241596064856276
3d290fe363c60a77498c1126fd3fb8d3,3,3,234.04,4.333333333333333,High Rated,-12.145605709869415
3d39fbf22a665714baf62fae36029e23,8,8,2634.83,4.75,High Rated,-12.700733506935649
3d3ccf2b2f8134b10dce9dd446f0e075,3,3,750.53,3.3333333333333335,Average,-3.9558526234080396
3d4824f20035949c710eaf111f869d39,8,9,575.57,3.7777777777777777,Average,-16.191177983509583
3d49bfdd1b43a7fe169b3740067acc61,3,3,276.82,4.666666666666667,High Rated,-19.53968364186585
3d4b1ae7539303b5704493798893e82c,6,9,1221.69,4.666666666666667,High Rated,-9.742773919780221
3d5d0dc7073a299e31fa718ce1bc00b6,21,22,1027.12,4.2727272727272725,High Rated,-12.402047032829035
3d621842b2ed28e2b474132480edac3c,8,8,997.14,4.625,High Rated,-11.135746527812444
3d62f86afa7c73be2628a3be1423f5a0,2,2,54.42,4.0,High Rated,-20.36767939827405
3d68c634a99a1ba46dbca3967a69c623,2,2,857.7,5.0,High Rated,-6.725468749878928
3d700782d7818f2c1e0d7a9e9d75fc00,3,3,235.11,3.6666666666666665,Average,-1.920142746840914
3d871de0142ce09b7081e2b9d1733cb1,1064,1131,115515.65,4.150134048257373,High Rated,-12.402298246793181
3d8fa2f5b647373c8620330c4e077a9f,42,47,4295.719999999999,4.174418604651163,High Rated,-12.559986702107052
3da38366e7bd9baf6369071f782ecdf0,1,1,86.43,1.0,Low Rated,6.91589120356366
3db66a856d18a9cba7c9241fc5221c50,94,97,11522.66,4.185567010309279,High Rated,-11.204436449962909
3dbbce181edfaa4a597ec858c382d2ec,17,20,1288.57,4.35,High Rated,-9.736881365743466
3dc69bf2c42f0568a5c4791ec3fd3745,1,1,167.62,3.0,Average,-0.14387731486931443
3ded4e2d5f135cb103e5949d7263d2dd,1,1,62.379999999999995,5.0,High Rated,-16.199895833153278
3df020b72d3d44b3af9d110fa3940b65,55,101,6749.469999999999,3.9504950495049505,Average,-10.184471718003365
3dfd3dc96f7f8598eca74e9ac8a2fa31,6,6,258.7,4.0,High Rated,-9.630144675960764
3e35a8bb43569389d3cebef0ce820f69,1,2,84.67999999999999,5.0,High Rated,-9.257881944533437
3e46a38ee171c503c3b4a3f23fe3bf0c,1,1,69.00999999999999,5.0,High Rated,-8.259328703861684
3e51f9cbe317bc3a88f2c76583811ee4,1,1,84.78,5.0,High Rated,-5.113287037238479
3e8bd881d92466e63ba9e3e809cd3c50,8,9,2049.81,4.625,High Rated,-6.805657150120371
3ea00e1dea2b0659dbaf654735929220,7,7,649.97,4.857142857142857,High Rated,-19.620291005354375
3ea08c48e851106d2f584349daba335f,1,1,192.94,4.0,High Rated,-15.091331018600613
3ef37b7ca6dd2b80bd8af81a62504996,2,2,740.97,4.5,High Rated,-7.416568286949769
3f0e48d209018b466fcd3bb4ccfeb520,9,10,5654.8,3.9,Average,-16.394836805574595
3f2af2670e104d1bcb54022274daeac5,6,7,1334.18,3.5714285714285716,Average,-18.924441137617187
3f3486b61f45078d4f31ee5e43d8c5bb,39,39,4653.13,4.333333333333333,High Rated,-9.59890669513828
3f8034bfc6b8b4135534975d49f04c63,11,14,1522.93,3.357142857142857,Average,-17.214122023799323
3f84fefc07dc159b268d4a77d3e8c425,3,3,251.92000000000002,5.0,High Rated,-19.97904706808428
3f995f07c49d0d55a99d5c54957f7d81,43,43,4627.2,4.209302325581396,High Rated,-11.409347276040894
3f9be91358837bff69df67edfa3e42e8,7,7,702.06,4.428571428571429,High Rated,-18.465537367721222
3f9c56764fabca627406093dcb3ef0b4,7,7,1014.95,4.714285714285714,High Rated,-10.519204695842095
3fac58ce0ad699020c7944d53c41329c,10,16,1427.97,4.5625,High Rated,-6.283454861055361
3fadb4cba4c35bce6a7eaf9872d5623a,3,5,277.52,3.2,Average,-21.493659722339363
3faf68a3b0af94b10bac70d86077be49,7,7,1442.0900000000001,4.571428571428571,High Rated,-29.90291501322229
3fd1e727ba94cfe122d165e176ce7967,35,36,3295.89,3.9722222222222223,Average,-8.110590277770017
3fe7120d6257285ac6a3ce7cb071ccec,2,2,228.26,3.5,Average,-15.43637152784504
3fefda3299e6dfaea3466ef346a3571a,1,1,225.21,4.0,High Rated,-17.25839120382443
4003520d80d0bad1d5623f7aa3c63cda,1,1,86.74,1.0,Low Rated,-4.052303240634501
402916f742e5c740cc751493d9cf5053,9,10,1478.43,4.7,High Rated,-18.451939814770594
403aa86912527d730337ffcb0fb096ab,11,11,9164.51,4.0,High Rated,-11.275502946143122
4049512728d969bec69f84088b012416,7,9,550.27,5.0,High Rated,-17.120880915628124
404e1ba01358af4cd63f679b2c4d1fa1,8,12,551.73,5.0,High Rated,-18.90231192127491
406740ee611378a662d274c7d8c43c4a,8,10,1972.08,4.1,High Rated,-5.770439814869315
406822777a0b9eb5c50e442dd4cd3ec5,44,46,4449.21,4.355555555555555,High Rated,-9.841507145659188
4091f77d8c768fc3e81c20761471761d,8,8,1309.8700000000001,2.75,Low Rated,-4.733638599573169
40d54b51e962dbe09cabbcfd33298dee,30,31,7323.25,3.903225806451613,Average,-11.81655204601045
40db9e9aa57f7bb151bcda6b0f9bdbb7,12,12,23823.989999999998,2.3636363636363638,Low Rated,-14.727022569432544
40ec8ab6cdafbcc4f544da38c67da39a,2,2,157.0,5.0,High Rated,-12.683148148236796
411f3b52d857390502ee4e4d5ceabc2d,21,30,2182.7200000000003,4.2592592592592595,High Rated,-6.2583530092611905
4125d9385a25e82d2f72d3a0fd55bc3f,1,1,61.3,5.0,High Rated,-3.3232870372012258
412a4720f3e9431b4afa1476a1acddbe,21,22,2569.16,4.2727272727272725,High Rated,-9.106244212926619
4170f6a9367e6b5d6401d03ce6d54569,4,5,661.81,4.2,High Rated,-1.5574444443918765
417a1e6c7321084d2a0ae0d023cfad93,1,1,61.379999999999995,5.0,High Rated,-16.41840277798474
41958cbd3335433c8740300e8cd600d5,1,1,40.38,5.0,High Rated,-10.350046296138316
41ab63a91b8b264e8c8780368bf1dd5b,12,13,2874.22,4.230769230769231,High Rated,-21.81409277068451
41b14765bd56c8ad10971074380f9c0c,8,10,514.63,4.1,High Rated,-14.321952546294778
41b39e28db005d9731d9d485a83b4c38,187,223,20064.52,4.242152466367713,High Rated,-17.754425707958106
41b86b552e54e3a7009596125aa8b167,10,11,1829.91,4.363636363636363,High Rated,-17.337878787847743
41c2bad7229b0c25e6becf179ebf63ff,20,23,971.92,4.956521739130435,High Rated,-15.253480273784827
41c9d3997dd3c072c31139dc5bb5761f,3,3,1110.54,4.333333333333333,High Rated,-9.816871142014861
41da412d33e8da4f22baf55cb1bde82c,15,21,1237.06,4.714285714285714,High Rated,-18.51291391093816
41e0fa5761c886a630994a55c12087e7,5,5,491.90999999999997,5.0,High Rated,-18.844953703694046
4200ddf1967c5e41e48db62bc6d4b5ac,22,42,1222.73,4.243243243243243,High Rated,-10.703231646801301
4221a7df464f1fe2955934e30ff3a5a1,5,5,1089.04,4.8,High Rated,-15.812004629522562
422be4cc81a457fdb46f47edeb968ae5,1,1,317.37,5.0,High Rated,-20.18209490738809
427165bf50f8ca07efc7bdc2bfcf1688,5,5,1692.9,3.2,Average,18.57357407407835
42b6488f5b8246d9141712abd4b1b693,2,2,289.8,4.0,High Rated,-12.268130786949769
42b729f859728f5079499127a9c2ef37,103,131,5396.92,4.364341085271318,High Rated,-6.545171225628325
42bde9fef835393bb8a8849cb6b7f245,34,39,8341.369999999999,4.282051282051282,High Rated,-13.495911977695636
42d4b7e70819438f5ada61c965e92d7e,1,3,100.78,1.0,Low Rated,-1.4722106480039656
42ef3192a9ff87a22d1867b74b3ee205,23,23,1655.97,4.6521739130434785,High Rated,-10.24595209332588
42fa4ee7240e9b8eb4576358ec142ba7,22,22,4364.47,4.809523809523809,High Rated,-14.945178345925259
42fb44130ac3134cde8e35cf8ec7df25,2,2,69.28,5.0,High Rated,-13.512986111221835
430315b7bb4b6e4b3c978f9dfa9b0558,19,20,3414.56,4.0,High Rated,-12.981530671287327
4305fe92735c8a43d154ff6dd2b8d927,17,19,2999.64,4.105263157894737,High Rated,-9.59123416173909
431050a06a317f2b38168dec3dcd2b46,10,10,1576.15,4.5,High Rated,-13.318586805649101
431af27f296bc6519d890aa5a05fdb11,116,124,15103.050000000001,3.796747967479675,Average,-6.826091136505466
4324dd16853115efb0fd9d0d131ba6f4,12,18,1379.47,4.277777777777778,High Rated,-13.19758809156095
432c37c9dfba871172ec162e20118b8c,44,55,3614.7999999999997,4.290909090909091,High Rated,-10.641136153186249
432c67955c0acd1fd6b0b5d678766a71,1,1,449.65,5.0,High Rated,-47.54000000003725
43402bdf22aa2310e8f99e2f94f78628,4,5,837.1,2.8,Low Rated,-35.87747222231701
4342d4b2ba6b161468c63a7e7cfce593,2,2,563.44,1.0,Low Rated,-5.592731481650844
436bf27f2f18474fc6047702e9f8a866,1,1,44.42,5.0,High Rated,-9.293888888787478
4371b634e0efc0e22b09b52907d9d469,101,111,9645.01,4.4363636363636365,High Rated,-10.076026651664293
43753b27d77860f1654aa72e251a7878,1,1,66.28,5.0,High Rated,-0.15685185184702277
4391ea5c5990502176a1dcda44a2373d,3,5,2484.3,4.8,High Rated,-16.716236111149193
439a47cc365d6e3bd526812ea9de3c29,8,13,1410.93,4.0,High Rated,-11.883211360348819
43a1d4bab73b816e44ef4e4facd9f9b5,1,1,205.4,4.0,High Rated,-20.496284722350538
43a5d4a57af536fddc96d08be3afdfcb,1,1,99.83,1.0,Low Rated,-17.343344907276332
43b2c864251aa0ce4030c746984e088a,2,2,129.32,3.0,Average,-8.292193287052214
43f8c9950d11ecd03a0304a49e010da6,41,41,4807.22,4.560975609756097,High Rated,-11.50866700544181
44073f8b7e41514de3b7815dd0237f4f,142,151,21519.49,3.7466666666666666,Average,-15.125382174383109
440dd6ab244315c632130ecfb63827b1,91,92,15135.68,3.891304347826087,Average,-10.678699174723791
443d880f15cbd3572885e1d44bf2c478,1,2,125.0,2.0,Low Rated,-13.201458333525807
4450bd8327d471c4a11a83d1445b1b62,1,1,214.56,5.0,High Rated,-20.42099537048489
446cc09cdbb130904da114e807dbec40,3,3,306.97,4.666666666666667,High Rated,-24.0262075617599
44717f64ec2a457979cf83c429077666,2,3,170.91000000000003,5.0,High Rated,-19.239525463121634
447d377bdb757058acb569025ee18a93,1,1,83.00999999999999,5.0,High Rated,-13.213518518488854
44ed138eca6214d572ce1d813fb0049b,2,3,185.8,4.666666666666667,High Rated,-6.595883487723768
44f091b5abab8018f682fce8124b85e5,3,3,389.18,3.6666666666666665,Average,0.42756944444651407
